date,surface_pressure,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,imd_rainfall_mm,IMD_MaxTemp_C,IMD_MinTemp_C,chirps_rainfall_mm,LST_Celsius,NDVI,LST_was_missing,NDVI_was_missing
2016-07-31,99997.8598706768,298.1377312902906,0.0039792879785656,1.2305675983027726,-0.7539159480389648,0.4878862009324741,6.486431,30.662410736083984,22.55697250366211,0.90360093,27.542337149323547,0.5891249721002257,1,1
2016-08-01,99970.1456929356,297.9335626085615,0.0049025289904197,0.862213050621263,-0.8594274068913332,0.4904346385817788,6.661195,30.044336318969727,22.95035743713379,0.1833446,27.543960503923945,0.5844535886066943,1,1
2016-08-02,99772.22188523636,298.3681373898836,0.0062987096023926,1.2524042628192318,-0.2698960793764923,0.4866457784501158,10.220243,30.18164253234864,23.04526138305664,3.2697172,27.54558385852434,0.5797822051131627,1,1
2016-08-03,99772.69351127691,297.9533846341929,0.0114653785337896,1.8785135831120985,-0.8738608638717803,0.4942804804959111,1.7696198,30.408580780029297,23.20011138916016,0.4583268,27.547207213124736,0.5751108216196312,1,1
2016-08-04,99857.89088190674,297.65111676103896,0.0115254892126559,1.2636494320707694,-0.9462495404433884,0.4593267225276279,6.5240183,29.65980529785156,22.538877487182617,2.4929643,27.548830567725133,0.5704394381260998,0,1
2016-08-05,99924.83772933196,297.8425716240113,0.0068578312370616,0.9788288995041444,-1.0904900505646218,0.492218904876984,19.046877,28.80709648132324,22.672134399414062,22.820196,27.582815348402484,0.5657680546325683,1,1
2016-08-06,99900.72950433732,298.92058959903164,0.0040589429058247,1.2270813696744685,-1.4541229651028442,0.4835220159912842,2.642103,31.6362247467041,23.198808670043945,0.0052584144,27.616800129079834,0.5610966711390368,1,1
2016-08-07,100013.98174330554,298.37183740617905,0.0048210415982443,0.9267402825009898,-1.2618367046902337,0.4886919768588277,7.484114,31.43581771850586,23.161840438842773,1.2816938,27.650784909757185,0.5564252876455053,1,1
2016-08-08,100026.59328942269,298.8424266827108,0.0034883775168171,1.228612164491529,-1.4469241493810672,0.479444960387714,6.691894,30.95401191711425,22.996944427490234,0.010750801,27.684769690434536,0.5517539041519738,1,1
2016-08-09,100031.9533962869,298.28734046453644,0.0046804386303472,1.0546460528258508,-1.1527487082985224,0.4852143490682759,10.815943,31.08769798278809,23.291961669921875,5.285297,27.718754471111886,0.5470825206584423,1,1
2016-08-10,100047.01543723566,298.5707890095225,0.0037088076920181,1.08247897618951,-1.3155492593325278,0.4816761244975514,10.841513,31.6441593170166,23.136598587036133,0.8452048,27.752739251789237,0.5424111371649107,1,1
2016-08-11,100094.19574079529,298.5485931373098,0.0030842872644529,1.0997857778085829,-1.2576884627270577,0.4757190904503818,1.7574546,31.878894805908203,23.10361671447754,0.0,27.786724032466587,0.5377397536713793,1,1
