system:index,date,dewpoint_temperature_2m,potential_evaporation_sum,runoff_sum,surface_pressure,surface_runoff_sum,surface_solar_radiation_downwards_sum,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,.geo
20150113,2015-01-13,290.3122360943917,-0.01828369772846932,7.18808382631337E-4,100025.01400602396,7.722998327440274E-7,2.1252830548142806E7,297.68679442544993,1.0162314702965088E-4,-0.0019180791167946938,-0.047823011294797255,0.33426982626517754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150114,2015-01-14,292.39112904513456,-0.015685770035950748,6.968066622924598E-4,100079.38808070193,2.726052712757924E-6,1.903857536530833E7,297.94817676766587,4.0246453528888554E-4,0.11828079457494524,0.12850289769521742,0.32660171661487014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150115,2015-01-15,293.190299613385,-0.01729743112667218,6.717453676141903E-4,100057.5264227127,8.656537537105325E-7,2.0392367433826182E7,298.9037574988631,1.312040664734376E-4,0.36861298714481966,0.1315348774556544,0.32022364630494543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150116,2015-01-16,293.3644701337166,-0.01825857440159504,6.480995999575951E-4,100064.08875801535,2.2388282683709886E-7,2.1010430858276244E7,299.2556607340059,3.429723374902923E-5,0.4631782260733823,0.13509724618494692,0.31282882355686453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150117,2015-01-17,294.0200250056776,-0.016504338072270985,6.293381513605211E-4,100136.81329290681,3.2107058604873575E-6,1.859490489217454E7,299.60354445762744,4.868475905439879E-4,0.407959627294099,0.16717402392503292,0.30684394036251883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150118,2015-01-18,294.0520147898404,-0.018416629837516237,6.058495390986949E-4,100100.99785905196,5.263124525095641E-7,2.0498917889650203E7,300.05810003926047,8.100779359470727E-5,0.30642406377873754,0.1260800656683099,0.3033147172896904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150119,2015-01-19,294.03435094397526,-0.018076874280809885,5.937184301516317E-4,100117.28941871818,8.773097611918073E-6,2.0228969492246665E7,299.7165618976273,0.0013965191071430706,0.3058196270834126,0.34916182611263474,0.30118501981672646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150120,2015-01-20,294.156813181196,-0.017754852429188162,5.685440064809231E-4,100254.12287988859,2.5812218088644575E-6,2.0149686772448614E7,299.4591769945136,4.0628256044317385E-4,0.39915820220755144,-0.023538076815976014,0.30327485257981135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150121,2015-01-21,293.2724888601303,-0.0192129225696827,5.524250743537874E-4,100384.08133900467,5.127412723454594E-6,2.1021178151460513E7,299.59647449883647,8.144939676639675E-4,0.2065150079883081,0.24384044101998018,0.30065346451988734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150122,2015-01-22,292.8311219518611,-0.01912625473606599,5.297706933645751E-4,100342.3899322851,5.252189125517754E-7,2.0478400294266142E7,299.10548130631054,8.873103631002376E-5,0.12064064292756396,0.19493125919138446,0.29900774787804707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150123,2015-01-23,292.4848698853214,-0.020210120217049116,5.113490079010691E-4,100117.89524603414,9.805050044123378E-8,2.183072226830148E7,299.27510268115867,1.7857174343724054E-5,0.16155178837226503,0.264304204978168,0.2928461596890989,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150124,2015-01-24,293.2614240076611,-0.01998821734103149,4.943918196294352E-4,100130.78235152354,5.030256937524279E-7,2.070379151568698E7,299.75999738608635,8.668401773939742E-5,0.3114279421895639,0.2589455861457196,0.2878976687314291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150125,2015-01-25,293.3478428952639,-0.019861797278554187,4.7849199986182706E-4,100187.64070406179,1.26236560023996E-6,2.0085894507392712E7,300.06214029844284,2.1437837712221856E-4,0.25324636813123763,0.20519348325200892,0.28396481856630323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150126,2015-01-26,291.99940498518055,-0.022576594798467325,4.620267876940774E-4,100099.2275046087,1.0759156940218093E-6,2.2706384074287783E7,299.9463315920871,1.9321612156645467E-4,0.1782403822801537,0.16253134375768355,0.28168645279383714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150127,2015-01-27,292.42114304653626,-0.02134436241989526,4.455877519711406E-4,99987.8570692372,5.191601100829462E-7,2.2117798093040027E7,299.804699707123,9.365390987325766E-5,0.36113831320266365,0.25275582944219077,0.2787174114113115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150128,2015-01-28,292.9775099478629,-0.02148195552940924,4.305232180570636E-4,99871.91894484298,6.681838127580569E-7,2.1594096434186805E7,300.2647673449474,1.225470798006137E-4,0.41772222699475897,0.28548236924419185,0.27541792296721307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150129,2015-01-29,293.8615322495928,-0.019468334380885216,4.164774711064126E-4,100022.99941563551,7.644287631952761E-7,1.9266769682654165E7,300.47606451807434,1.3696236353544496E-4,0.35726128147261427,0.18694595328201566,0.27387385420507504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150130,2015-01-30,294.2015224642043,-0.018477407020435755,4.0502982194613686E-4,100093.27147363388,2.532326869916452E-6,1.8763964408222146E7,300.4507884937978,4.552590617851119E-4,0.40285345023176194,0.16402524511234334,0.2732304349400158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150131,2015-01-31,293.73181174675256,-0.021253415088854758,3.905025493182992E-4,100110.3196454347,1.0994563582482595E-6,2.1762600866931126E7,300.60313485066825,1.9890173565229277E-4,-0.019927201040061366,0.2521208740080301,0.27283322620540884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150201,2015-02-01,293.09818296413005,-0.021143497616385797,3.783469391651546E-4,100114.23704414173,1.7766961327452029E-6,2.1905175886043992E7,300.1078531166899,3.249215891165709E-4,0.1472237506069262,0.27632341340178845,0.27226612622068114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150202,2015-02-02,291.5855797073965,-0.024545139939753626,3.644607576961085E-4,100151.18541651411,7.59738900796455E-7,2.3704555334294993E7,300.4057405836122,1.4506650124384318E-4,-0.09913034614769799,0.004451049665287601,0.2703314549734651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150203,2015-02-03,289.43731423928375,-0.02710774092200514,3.509081918927595E-4,100253.88984242352,3.774996660179581E-9,2.396771009159755E7,300.6238210471523,1.488832306362533E-6,-0.3943175913579964,-0.314059991391752,0.2683442178032177,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150204,2015-02-04,291.3344091382619,-0.02310912851533046,3.3894839524964854E-4,100190.64953233233,9.109160980076039E-8,1.9971145652362067E7,301.0776680724985,1.6423622437838137E-5,-0.46932406207090505,-0.34427933894122004,0.2660389289301109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150205,2015-02-05,293.19905164319454,-0.020181178932440574,3.2910424645008103E-4,100094.53979272081,1.2323792299723913E-6,1.8720135892535165E7,301.1274068405714,2.4179767255097395E-4,0.12916146543883178,0.3416521823639795,0.2648167335610219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150206,2015-02-06,293.91082849627526,-0.022690798408861332,3.220277747392568E-4,100132.7373446586,4.736161859638202E-6,2.1578147310494058E7,300.99658507741356,9.189714438168102E-4,0.3850692081715084,0.3620122869881118,0.26801547116851526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150207,2015-02-07,293.10575154980063,-0.024240642041773997,3.0763587805926484E-4,100098.15970066172,7.178995783819948E-7,2.3116698214929685E7,300.59673465990596,1.3973773657951892E-4,0.3139441563742338,0.24727602990319325,0.26897946234032555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150208,2015-02-08,292.65720205104105,-0.024123926472027636,2.9717802227596665E-4,99999.55948678996,4.2930847249476437E-7,2.2118586286332496E7,300.61270170742574,8.468661369987383E-5,0.3456159711586253,0.1907064245503487,0.2676855514421817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150209,2015-02-09,292.83812038083676,-0.022962720851755467,2.896104275298987E-4,100044.080800246,2.6376519635658253E-6,2.2591609562207002E7,300.38937026953687,5.254585567605706E-4,0.3950022643597487,0.24454713512576107,0.26655973381026904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150210,2015-02-10,293.2951847825691,-0.02167870289166826,2.8401202150428077E-4,100064.99927752688,5.907688412131535E-6,2.1302934689505957E7,300.2142821347604,0.0010977301100424124,0.32873916946963233,-0.012571050077837992,0.2724348411693039,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150211,2015-02-11,293.09161708830413,-0.022600444120392235,2.7156192130918673E-4,100008.25983318263,2.1857445608868824E-6,2.214914016300037E7,300.76747757042375,4.350038541223503E-4,0.3259185877739345,-0.019588792849968416,0.2734111544460842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150212,2015-02-12,294.06180860572374,-0.023006539171164624,2.634662703577036E-4,99983.03377563316,2.8250247960137073E-6,2.324829428128381E7,301.02356842839816,5.709867894985331E-4,0.5032212726341043,0.26347006045076804,0.2726727038682804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150213,2015-02-13,294.8364841788129,-0.01848937343742888,2.591191776556269E-4,100067.40604762067,6.264062874419483E-6,2.0382136317345835E7,300.2827811077791,0.0012596843449930025,0.2826328568195463,0.35726647745862233,0.2774998447846043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150214,2015-02-14,294.27925113462913,-0.022458485387107163,2.4681899722113406E-4,99944.9330120268,1.577325259310822E-6,2.244716326721962E7,300.88610903605456,3.189025466024723E-4,0.5392485879364317,0.18293467519775955,0.278885667463638,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150215,2015-02-15,294.1650080421192,-0.022769831376216756,2.4001234776269563E-4,100008.19532928673,2.4654731568213708E-6,2.2429380299314827E7,300.79238509948425,5.04118991895484E-4,0.5216850338539322,0.12319625967296077,0.27676526106439947,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150216,2015-02-16,293.07291956334205,-0.026084838067629776,2.3335328858293362E-4,100080.5094985054,3.4142198263416643E-6,2.4066439353047244E7,300.8864034881299,6.754820612557613E-4,0.4653835638252385,0.37369044547270713,0.2762265418036968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150217,2015-02-17,293.195921754476,-0.024541181683798288,2.2502503872691535E-4,100069.32058713255,2.3282459828555267E-6,2.359731293977641E7,300.44496882072167,4.7289126618959085E-4,0.38601681741617494,0.3544616323205797,0.27785927671296534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150218,2015-02-18,293.43893622480795,-0.022818574399089193,2.185800527563346E-4,100053.68976215263,2.752182138039238E-6,2.277535605265056E7,299.9586950245493,5.682054905256035E-4,0.36503155054646574,0.9984795996769933,0.2774432536887641,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150219,2015-02-19,293.746645096647,-0.02196896881848477,2.1125420825901853E-4,99997.79354260814,1.8655348352864899E-6,2.240909312874144E7,300.00899432751265,3.825457112625875E-4,0.40112971432694233,0.3590640987337088,0.2777563427084699,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150220,2015-02-20,292.3633060436981,-0.026863265250602262,2.0306021662941492E-4,99936.00963274017,2.229531835314603E-7,2.510152836639019E7,300.7181353284155,4.681149588824244E-5,0.2911000185853115,0.27295061389562214,0.2744831933985537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150221,2015-02-21,290.6104273806973,-0.0278464006619401,1.9725961855848138E-4,99951.49726259639,9.54319155693398E-7,2.4922889289578076E7,300.61360425957133,1.9839785815870822E-4,0.12593299543818887,0.42619831714797496,0.2708008586536421,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150222,2015-02-22,290.7816855435991,-0.028180919407594526,1.9063076472566144E-4,100007.4408130813,6.361876933788764E-7,2.535673637612694E7,300.39313344179345,1.3383890129536766E-4,0.054206307052720504,0.34781605243854824,0.269341790370893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150223,2015-02-23,290.3441203649636,-0.027002384698739168,1.839578092592613E-4,100062.28604248137,7.378170518637823E-8,2.548756989974757E7,300.06758415688984,1.603264188319391E-5,0.12725774983056304,0.2364107577584945,0.26630631472173405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150224,2015-02-24,291.07825808267734,-0.026635946188050832,1.7808027917454058E-4,99913.31947105273,0.0,2.341482599747566E7,300.6400064616725,8.552028075098478E-7,0.33469484608711314,0.31123295022627673,0.26382536050691274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150225,2015-02-25,293.114895237683,-0.024712695642429873,1.7259740148087594E-4,99844.18801616125,7.52581184709111E-9,2.2546828030292105E7,300.95933188479574,2.09184619713934E-6,0.48175715975985545,-0.03489107145026752,0.26194846514025366,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150226,2015-02-26,294.5000508264046,-0.018914382967908504,1.7204437924772661E-4,99850.56453923014,4.343564893809889E-6,1.992626889974757E7,300.43367840496023,9.331745442407387E-4,0.45737077032291695,0.1790593677822938,0.26449513552867826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150227,2015-02-27,294.6564969964892,-0.020657987715028234,1.682867395116928E-4,99887.68631307568,5.147772180531113E-6,2.120154542985936E7,300.57224745348634,0.0010824366491822219,0.37355612943286814,-0.09563077987852485,0.2707053773863726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150228,2015-02-28,294.8195990507299,-0.018512381064066424,1.7931430005786486E-4,99899.2921531871,2.0292374982844182E-5,1.9035981511359543E7,300.161643217756,0.0037543533959114063,0.08899149325536214,0.4774906457881972,0.28867316197311527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150301,2015-03-01,295.05758367213576,-0.019802778462210676,1.6218069987824967E-4,99940.97762821977,7.195989985866664E-6,2.2112551755860083E7,300.2288547013296,0.0015140942349790014,0.29259463430726346,0.4457310232810639,0.3017671548169542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150302,2015-03-02,295.7961112053467,-0.0149704688885261,1.77591310977248E-4,100087.33129240107,2.6258978867762974E-5,1.916106742949874E7,299.6621839074164,0.00438032015057019,0.4358783368379942,-0.2820852348216667,0.31952140313786004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150303,2015-03-03,295.84033610640506,-0.013651783675159568,1.8922390810556893E-4,100021.68014936865,4.068887807641097E-5,1.6075107315903354E7,299.4988895619857,0.005664854530200516,0.1219533722136138,-0.13998522175549172,0.36398103005296556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150304,2015-03-04,295.31627908585835,-0.015625470511016114,1.6803324781425417E-4,100008.75810838005,2.2460082851503458E-5,1.8340845913446918E7,299.58146824076107,0.0036609269320448446,0.08440932168283061,-0.2054053370318371,0.36989711651880597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150305,2015-03-05,295.1157164330063,-0.021249203060428205,1.4615141384617927E-4,100018.38594051694,4.11248404843E-6,2.1123284014413156E7,301.0814068444948,7.92842227433903E-4,0.3313224891986336,0.2893720127696788,0.3585517690479505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150306,2015-03-06,296.1605339036537,-0.016007413835762818,2.4083308577322595E-4,100151.99144043379,1.0210605324109971E-4,1.812636718445456E7,300.17334121849007,0.00898856145932558,0.19790461591006847,0.06011306299500088,0.37840403345775014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150307,2015-03-07,296.34886365739874,-0.01475108742547345,3.25449020626998E-4,100088.92661741476,1.8942463314150626E-4,1.860060816040719E7,299.8821579579737,0.009695872713944896,0.09929230757982835,-0.3532768309811357,0.4232925716995807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150308,2015-03-08,296.33273311990547,-0.013643887665107974,4.943824157231646E-4,100176.21181827274,3.5991749950922057E-4,1.8682336541793123E7,299.3829988809084,0.008500058849823614,0.1105768499730914,0.4463647625626588,0.43889018500248156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150309,2015-03-09,295.52562429847916,-0.017230000778135305,1.527814068950732E-4,100256.18360959757,2.1778679833358865E-5,1.9423559095283262E7,299.9718215780514,0.003055558597595874,0.316542991466685,-0.06425062895594975,0.4218238719826005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150310,2015-03-10,294.80081700653926,-0.020509594110345485,1.3045013069117755E-4,100164.17614327895,2.4023259262122106E-6,2.207376998916709E7,300.34031819420267,3.8822181499180257E-4,0.1917426467787289,0.05228814337600065,0.401605401106187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150311,2015-03-11,294.493826793584,-0.02237334799355993,1.25278248238383E-4,100076.05419446448,3.994080807988152E-7,2.322706017294723E7,300.6382675026455,6.905579401962325E-5,0.035371643517621794,0.3225983671305745,0.37758541336453927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150312,2015-03-12,294.78750348495225,-0.02157716551144717,1.281436399737722E-4,100077.15613689531,6.4158016191765264E-6,2.1851232732422866E7,301.0432474487375,0.0010562243204369562,0.20533258144866107,0.1351773630241489,0.36022123320054833,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150313,2015-03-13,295.0060681454163,-0.02319386208499119,1.288172471536182E-4,100086.50719802517,1.0067306182206518E-5,2.1812112578654528E7,301.10610522231116,0.0016488065621373977,0.24354191264333538,0.5211852917749731,0.3526752680335886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150314,2015-03-14,295.2245911986715,-0.019679193294600723,1.5167267291158105E-4,100216.30279723706,3.561284964023581E-5,1.948947710554713E7,300.1789053398653,0.004692865737975858,0.042171821956494666,0.25021497305374707,0.36467140301845297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150315,2015-03-15,295.82599748248504,-0.017686456836843337,1.802265031476164E-4,100183.21506144866,6.648363445452564E-5,1.8090403625084303E7,300.3908725751824,0.006741471997444868,-0.05056476283494722,-0.2186287398349209,0.3948657887244772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150316,2015-03-16,296.42230506894225,-0.01690096181628939,0.00103813203725409,100178.482069472,8.428334501990766E-4,1.9946187821235888E7,300.068628571615,0.01363878144403974,-0.039495240540039604,-0.09287728815070709,0.4258985754417275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150317,2015-03-17,296.2299183855723,-0.018078610073980598,1.1650898742022347E-4,100059.47107971023,7.010669891816206E-6,2.0911247205488116E7,300.7693436314587,0.0010219672638172258,0.483698535272172,-0.18235725456024107,0.4154791184838166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150318,2015-03-18,296.26305075295915,-0.019873020381240523,1.118286901374952E-4,99984.9836889763,4.680998545453044E-6,2.1905257632207893E7,301.0389617585637,7.177069524933979E-4,0.5193208496592657,0.08119946472460526,0.39676954150414834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150319,2015-03-19,295.49124217477606,-0.021798502772057745,1.0547883676958137E-4,99977.28011249665,7.962878542259375E-7,2.2808260340751987E7,301.1136784210188,1.344890121436882E-4,0.27214099862481245,0.019879717568334357,0.3774132860983661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150320,2015-03-20,295.42704657623295,-0.022195419038014856,1.039684404546158E-4,100082.23212165158,1.7735391070685403E-6,2.2297663006765306E7,301.35726837688304,2.937685033230545E-4,0.3696673230807331,0.3232125032261913,0.3596667628948012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150321,2015-03-21,294.9021464328466,-0.024301075217711382,9.976575682406558E-5,100130.94236309106,5.1920309936875615E-8,2.4098752197605796E7,301.51466207140874,1.0017024838791144E-5,0.3513213318118483,-0.07895658220833833,0.3446493229050378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150322,2015-03-22,295.212169992736,-0.02480177569756902,9.779823125161036E-5,100060.95153184964,5.446393224163861E-7,2.542504119473495E7,301.8248489573393,9.601721677689342E-5,0.538711263176512,-0.3522601280666369,0.3303238811050417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150323,2015-03-23,295.9659275539163,-0.021228262720031085,9.734749933721528E-5,99971.91889518723,2.443105294048421E-6,2.3109953559322037E7,301.83967452147266,4.238771842507093E-4,0.8008259235487087,-0.7132063997610071,0.3206436896871555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150324,2015-03-24,296.34805062912255,-0.021117406438134704,9.544227598722001E-5,99837.91713340695,2.718983662072563E-6,2.2294207162639737E7,301.902298927651,4.895672991015236E-4,0.5395891668991712,-0.2699221960841098,0.31455909977997865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150325,2015-03-25,295.9881129147327,-0.021934177287210428,9.74644624365825E-5,99950.18333619765,6.8638950661550216E-6,2.2503220413992066E7,301.682419228144,0.0012495768680668806,0.4546733653979572,0.519037066292399,0.311644687920841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150326,2015-03-26,295.4471804768668,-0.023675521112255703,9.207729232728246E-5,100068.46702331919,3.527058641101495E-6,2.3104658009015508E7,301.81507772493137,6.418675732022213E-4,0.45570884981555476,0.1661028926913334,0.31152272777555073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150327,2015-03-27,294.5669916897873,-0.02617703998320979,9.125613517121552E-5,100076.23781644665,4.843269665233503E-6,2.4550248209520377E7,302.0641454881681,9.458575936653533E-4,0.4677505518384443,-0.09746913384583038,0.30587336071008453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150328,2015-03-28,295.06792615970073,-0.026990614025398495,8.620317183029255E-5,99941.91317386218,1.8470937750892356E-6,2.49268256119726E7,302.30645333868,3.437147714223608E-4,0.4747925487930549,-0.0413294318404704,0.3028482177363866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150329,2015-03-29,295.65019587872064,-0.023689975777323225,9.008213539137291E-5,99853.61794988555,7.683700746549326E-6,2.2046061078254603E7,301.969451672728,0.0015192930685712935,0.33867955038733516,0.38258937735270393,0.3008278357121417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150330,2015-03-30,295.3220518694315,-0.024840262308421224,1.0021615557149563E-4,99856.99497667242,1.970374553030766E-5,2.4063990596465927E7,301.62977036353357,0.002935907984567182,0.30862806691388583,0.18801638225707196,0.31146868004049727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331,2015-03-31,295.8819875424836,-0.019001156818477676,8.995495696296516E-5,99923.0827472667,1.112909317876387E-5,2.1141647305084743E7,301.00161309740355,0.0021258603900116174,0.24936827072545245,-0.06619666290191492,0.32821059545110465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401,2015-04-01,296.68685514443433,-0.016272886191738934,5.132105702576637E-4,99931.64733186786,4.3580008034580593E-4,1.891436519761991E7,300.1178901214728,0.02010246064133417,-0.05679693312609994,0.27120949401206623,0.39750151113186166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402,2015-04-02,296.99931029113304,-0.013742358346858958,1.0107018072339462E-4,99858.6688741745,2.4788022535697586E-5,1.7528942218896504E7,300.5633093875996,0.0032632595487336775,0.17469484677952718,0.5067039609227648,0.43321028281926166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403,2015-04-03,297.1175321635611,-0.015976568293719788,1.279627329985931E-4,99712.05159898463,5.2927848484986444E-5,2.2228135976920307E7,300.7085940790572,0.006183289208922643,0.18843964857469886,-0.3952812964217797,0.43214667469624907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404,2015-04-04,297.34663970723494,-0.01628288694244621,9.362657245126307E-5,99517.84206452283,1.9867881310360127E-5,2.1363883388388027E7,301.40392049703917,0.0024965995845758534,0.3423784099844359,-0.7168802411986999,0.42961315960247287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405,2015-04-05,297.4465218184158,-0.020212350129070928,8.535296466433956E-5,99557.24716093711,1.2967871213879267E-5,2.2841728932203393E7,302.52344456881434,0.0017264567043185418,0.4568312014792885,0.43374775305492463,0.40983708481731895,"{""type"":""MultiPoint"",""coordinates"":[]}"
