system:index,date,surface_pressure,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,.geo
20230531,2023-05-31,100011.17187728912,299.6962130973368,0.014815803967870366,-0.10031533977821734,0.4381209862663535,0.47389659200641504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230601,2023-06-01,100057.88435640553,299.6326060874601,0.008021166082903246,0.40165548052892674,0.6232834791016558,0.462462945459611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230602,2023-06-02,100043.32404818317,299.793200036714,0.012319215008045522,0.05228385217116135,0.15235498643921666,0.47094214978535065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230603,2023-06-03,100004.82223099517,300.62731251130236,0.009380185605605242,0.45652698086265014,0.02741252612230769,0.47255704184824615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230604,2023-06-04,100031.79250271406,299.7091389525495,0.005228094004233895,0.2523901853757433,-0.034502462149096275,0.4791544293938871,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230605,2023-06-05,100023.57507076235,299.45427795178136,0.011198809301647687,0.4387139548388707,-0.08922207902896175,0.47646576848966127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230606,2023-06-06,99965.4446373348,299.66496717570163,0.009222551412629038,0.3066162559214887,-0.11140021608345553,0.4757233760809437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230607,2023-06-07,100053.7547090175,298.6669747952959,0.015249571034275494,0.0757401091846971,-0.11575431516500374,0.47817402296390704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230608,2023-06-08,100029.9794381297,299.3200220623216,0.008874752192114645,0.31213308380893656,-0.11368912317271644,0.4729334704791975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230609,2023-06-09,99968.7171436433,298.9435403495759,0.011397813026732815,0.27119642038273123,-0.12484354654145449,0.4739800636721626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230610,2023-06-10,99922.79827234488,298.24073930055505,0.027519343019398644,-0.19985671352345658,-0.4061014851292591,0.46656336912184276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230611,2023-06-11,99899.09025214778,299.10385668731993,0.010113821892565527,0.2805086203615373,-0.23661936070285955,0.4778550840768266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230612,2023-06-12,99927.73168020874,298.2500971931579,0.021765875728749575,0.13639720917206605,-0.09473225369392099,0.47682056296314546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230613,2023-06-13,100009.51975968982,298.28655885076694,0.011347445226213558,0.058774319215525325,-0.37637602971972645,0.47668684782754317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230614,2023-06-14,100105.00140432952,298.88632464096486,0.005771566087513026,0.051584818569824865,-0.740277895432766,0.48281676368883053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230615,2023-06-15,100062.48411650854,299.68098534676795,0.0028460871575363062,0.5851920190117138,-1.0610422896628113,0.47595774403757923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230616,2023-06-16,99996.33545362086,300.01417122708006,0.004089298018487362,0.8226442257935853,-1.1409202490249553,0.47779785009054687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230617,2023-06-17,100088.81239933863,299.2278955250724,0.006508447037988352,0.40255791895348597,-0.4983105422613899,0.4844662481409553,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230618,2023-06-18,100025.81805768424,298.74160485348466,0.007267757761233386,0.6079968652955643,-0.6717760171980822,0.49414520616757224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230619,2023-06-19,99835.16027516544,298.9035274183712,0.004970402447080253,0.5299648819584186,-0.5882638867249038,0.48912570676862066,"{""type"":""MultiPoint"",""coordinates"":[]}"
